film,filmLabel,year,boxOffice,isAdaptation,period
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q29446,Mama,2013,146428180,0,After 2010
http://www.wikidata.org/entity/Q126699,Gran Torino,2008,148095302,0,Before 2010
http://www.wikidata.org/entity/Q126699,Gran Torino,2009,148095302,0,Before 2010
http://www.wikidata.org/entity/Q126699,Gran Torino,2009,148095302,0,Before 2010
http://www.wikidata.org/entity/Q126699,Gran Torino,2009,148095302,0,Before 2010
http://www.wikidata.org/entity/Q155476,The Fast and the Furious,2001,144745925,0,Before 2010
http://www.wikidata.org/entity/Q158759,Unknown,2011,135710029,1,After 2010
http://www.wikidata.org/entity/Q158759,Unknown,2011,135710029,1,After 2010
http://www.wikidata.org/entity/Q158759,Unknown,2011,135710029,1,After 2010
http://www.wikidata.org/entity/Q164813,Perfume: The Story of a Murderer,2006,135000000,1,Before 2010
http://www.wikidata.org/entity/Q164813,Perfume: The Story of a Murderer,2006,135000000,1,Before 2010
http://www.wikidata.org/entity/Q164813,Perfume: The Story of a Murderer,2006,135000000,1,Before 2010
http://www.wikidata.org/entity/Q164813,Perfume: The Story of a Murderer,2006,135000000,1,Before 2010
http://www.wikidata.org/entity/Q27188178,Aladdin,2019,53481575,1,After 2010
http://www.wikidata.org/entity/Q27188178,Aladdin,2019,51386624,1,After 2010
http://www.wikidata.org/entity/Q27188178,Aladdin,2019,53481575,1,After 2010
http://www.wikidata.org/entity/Q27188178,Aladdin,2019,51386624,1,After 2010
http://www.wikidata.org/entity/Q27188178,Aladdin,2019,53481575,1,After 2010
http://www.wikidata.org/entity/Q30321629,All the Money in the World,2017,53913707,1,After 2010
http://www.wikidata.org/entity/Q30321629,All the Money in the World,2017,53913707,1,After 2010
http://www.wikidata.org/entity/Q30321629,All the Money in the World,2017,53913707,1,After 2010
http://www.wikidata.org/entity/Q30321629,All the Money in the World,2018,53913707,1,After 2010
http://www.wikidata.org/entity/Q30321629,All the Money in the World,2018,53913707,1,After 2010
http://www.wikidata.org/entity/Q38774788,Ad Astra,2019,50188370,0,After 2010
http://www.wikidata.org/entity/Q38774788,Ad Astra,2019,50188370,0,After 2010
http://www.wikidata.org/entity/Q38774788,Ad Astra,2019,50188370,0,After 2010
http://www.wikidata.org/entity/Q38774788,Ad Astra,2019,50188370,0,After 2010
http://www.wikidata.org/entity/Q61448040,Parasite,2019,53369749,0,After 2010
http://www.wikidata.org/entity/Q64027971,Escape Room: Tournament of Champions,2021,51800000,0,After 2010
http://www.wikidata.org/entity/Q64027971,Escape Room: Tournament of Champions,2021,51800000,0,After 2010
http://www.wikidata.org/entity/Q64027971,Escape Room: Tournament of Champions,2021,51800000,0,After 2010
http://www.wikidata.org/entity/Q64027971,Escape Room: Tournament of Champions,2021,51800000,0,After 2010
http://www.wikidata.org/entity/Q73897733,Greenland,2020,52300000,0,After 2010
http://www.wikidata.org/entity/Q73897733,Greenland,2020,52300000,0,After 2010
http://www.wikidata.org/entity/Q73897733,Greenland,2020,52300000,0,After 2010
http://www.wikidata.org/entity/Q91880246,Schemes in Antiques,2021,51600000,1,After 2010
http://www.wikidata.org/entity/Q91880246,Schemes in Antiques,2021,51600000,1,After 2010
http://www.wikidata.org/entity/Q91880246,Schemes in Antiques,2021,51600000,1,After 2010
http://www.wikidata.org/entity/Q108086029,Asteroid City,2023,53857743,0,After 2010
http://www.wikidata.org/entity/Q319061,"Good Night, and Good Luck.",2006,54641191,0,Before 2010
http://www.wikidata.org/entity/Q319061,"Good Night, and Good Luck.",2006,54641191,0,Before 2010
http://www.wikidata.org/entity/Q431948,Kopps,2003,58000000,0,Before 2010
http://www.wikidata.org/entity/Q478626,Starship Troopers,1997,54814377,1,Before 2010
http://www.wikidata.org/entity/Q478626,Starship Troopers,1997,54814377,1,Before 2010
http://www.wikidata.org/entity/Q478626,Starship Troopers,1998,54814377,1,Before 2010
http://www.wikidata.org/entity/Q478626,Starship Troopers,1998,54814377,1,Before 2010
http://www.wikidata.org/entity/Q494985,The Avengers,1998,54700000,0,Before 2010
http://www.wikidata.org/entity/Q494985,The Avengers,1998,54700000,0,Before 2010
http://www.wikidata.org/entity/Q494985,The Avengers,1998,54700000,0,Before 2010
http://www.wikidata.org/entity/Q597846,Honey,2003,58000000,0,Before 2010
http://www.wikidata.org/entity/Q597846,Honey,2003,58000000,0,Before 2010
http://www.wikidata.org/entity/Q610159,Elektra,2005,56995646,1,Before 2010
http://www.wikidata.org/entity/Q610159,Elektra,2005,56995646,1,Before 2010
http://www.wikidata.org/entity/Q610159,Elektra,2005,56995646,1,Before 2010
http://www.wikidata.org/entity/Q610159,Elektra,2005,56995646,1,Before 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,55720772,1,Before 2010
http://www.wikidata.org/entity/Q653303,Dragonball Evolution,2009,55720772,1,Before 2010
http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,2022,13929670,0,After 2010
http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,2022,13929670,0,After 2010
http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,2022,13929670,0,After 2010
http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,2022,13929670,0,After 2010
http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,2022,13929670,0,After 2010
http://www.wikidata.org/entity/Q107071554,Bodies Bodies Bodies,2022,13929670,0,After 2010
http://www.wikidata.org/entity/Q110585119,Hi-Five,2025,14100000,0,After 2010
http://www.wikidata.org/entity/Q110585119,Hi-Five,2025,14100000,0,After 2010
http://www.wikidata.org/entity/Q113470320,Fall,2022,13700000,0,After 2010
http://www.wikidata.org/entity/Q115175910,Megalopolis,2024,14387154,0,After 2010
http://www.wikidata.org/entity/Q115175910,Megalopolis,2024,14387154,0,After 2010
http://www.wikidata.org/entity/Q115175910,Megalopolis,2024,14387154,0,After 2010
http://www.wikidata.org/entity/Q125388472,People of the Cave,2024,13613230,1,After 2010
http://www.wikidata.org/entity/Q125388472,People of the Cave,2024,13613230,1,After 2010
http://www.wikidata.org/entity/Q125388472,People of the Cave,2024,13613230,1,After 2010
http://www.wikidata.org/entity/Q125388472,People of the Cave,2024,13613230,1,After 2010
http://www.wikidata.org/entity/Q126199462,Handsome Guys,2024,14400000,1,After 2010
http://www.wikidata.org/entity/Q1140744,Crocodile Dundee in Los Angeles,2001,7759103,0,Before 2010
http://www.wikidata.org/entity/Q1142799,Rabbit-Proof Fence,2002,7561689,1,Before 2010
http://www.wikidata.org/entity/Q1142799,Rabbit-Proof Fence,2003,7561689,1,Before 2010
http://www.wikidata.org/entity/Q1197022,The Spy Who Came in from the Cold,2009,7600000,1,Before 2010
http://www.wikidata.org/entity/Q1353408,Fallen Angels,1995,7500000,0,Before 2010
http://www.wikidata.org/entity/Q1353408,Fallen Angels,1995,7500000,0,Before 2010
http://www.wikidata.org/entity/Q1353408,Fallen Angels,1995,7500000,0,Before 2010
http://www.wikidata.org/entity/Q1353408,Fallen Angels,1997,7500000,0,Before 2010
http://www.wikidata.org/entity/Q1353408,Fallen Angels,1998,7500000,0,Before 2010
http://www.wikidata.org/entity/Q1894071,Saturn in Opposition,2006,7740000,0,Before 2010
http://www.wikidata.org/entity/Q1894071,Saturn in Opposition,2008,7740000,0,Before 2010
